74.0,70.77549842
95.0,92.15749762
79.0,81.22259156
21.0,25.10114067
95.0,94.08853397
54.0,53.25166165
56.0,59.16236621
80.0,75.24148428
26.0,28.22325833
25.0,25.33323728
8.0,6.364615703
95.0,95.4609216
94.0,88.64183756
54.0,58.70318693
7.0,6.815491279
99.0,99.40394676
36.0,32.77049249
48.0,47.0586788
65.0,60.53321778
42.0,40.30929858
93.0,89.42222685
86.0,86.82132066
26.0,26.11697543
51.0,53.26657596
100.0,96.62327888
94.0,95.78441027
6.0,6.047286687
24.0,24.47387908
75.0,75.96844763
7.0,3.829381009
53.0,52.51703683
73.0,72.80457527
16.0,14.10999096
80.0,80.86087062
77.0,77.01988215
89.0,86.26972444
80.0,77.13735466
55.0,51.47649476
19.0,17.34557531
56.0,57.72853572
47.0,44.15029394
56.0,59.24362743
2.0,-1.053275611
82.0,86.79002254
57.0,60.14031858
44.0,44.04222058
26.0,24.5227488
52.0,52.95305521
41.0,43.16133498
44.0,45.67562576
3.0,-2.830749501
31.0,29.19693178
97.0,96.49812401
21.0,22.5453232
17.0,20.10741433
7.0,4.035430253
61.0,61.14568518
10.0,13.97163653
52.0,55.34529893
10.0,12.18441166
65.0,64.00077658
71.0,70.3188322
4.0,-0.936895047
24.0,18.91422276
26.0,23.87590331
51.0,47.5775361
42.0,43.2736092
62.0,66.48278755
74.0,75.72605529
77.0,80.59643338
3.0,-2.235879852
50.0,47.04654956
24.0,21.59635575
37.0,32.87558963
58.0,57.95782956
52.0,52.24760027
27.0,24.58286902
14.0,12.12573805
100.0,100.0158026
35.0,30.15736917
72.0,74.04682658
5.0,1.611947467
71.0,70.36836307
54.0,52.26831735
84.0,83.1286166
42.0,43.64765048
54.0,49.44785426
74.0,72.6356699
54.0,52.78130641
53.0,57.11195136
78.0,79.1050629
97.0,101.6228548
49.0,53.5825402
71.0,68.92139297
48.0,46.9666961
51.0,51.02642868
89.0,85.52073551
99.0,99.51685756
93.0,94.63911256
49.0,46.78357742
18.0,21.21321959
65.0,58.37266004
83.0,87.22059677
100.0,102.4967859
41.0,43.88314335
52.0,53.06655757
29.0,26.33464785
97.0,98.52008934
7.0,9.400497579
51.0,52.94026699
58.0,53.83020877
50.0,45.94511142
67.0,65.0132736
89.0,86.5069584
76.0,75.63280796
35.0,36.78035027
99.0,100.5328916
31.0,29.04466136
52.0,51.70352433
11.0,9.199954718
66.0,71.70015848
50.0,49.82634062
39.0,37.49971096
60.0,53.65084683
35.0,33.92561965
53.0,49.92639685
14.0,8.148154262
49.0,49.72359037
16.0,16.16712757
76.0,75.30033002
13.0,9.577368568
51.0,48.38088357
70.0,72.95331671
98.0,92.59573853
86.0,88.85523586
100.0,99.00361771
46.0,45.09439571
51.0,46.94362684
50.0,48.33449605
91.0,94.92329574
48.0,47.78165248
81.0,81.28960746
38.0,37.83155021
40.0,39.69185252
79.0,76.92664854
96.0,88.02990531
60.0,56.99178872
70.0,72.58929383
44.0,44.98103442
11.0,11.99017641
6.0,1.919513328
5.0,1.628826073
72.0,66.27746655
55.0,57.53887255
95.0,94.70291077
41.0,41.21469904
25.0,25.04169243
1.0,3.778209914
55.0,50.50711779
4.0,9.682408486
48.0,48.88147608
55.0,54.40348599
75.0,71.70233156
68.0,69.35848388
100.0,99.98491591
25.0,26.03323718
75.0,75.48910307
34.0,36.59623056
38.0,40.95102191
92.0,86.78316267
21.0,15.50701184
88.0,85.86077871
75.0,79.20610113
76.0,80.80643766
44.0,48.59717283
10.0,13.93415049
21.0,27.3051179
16.0,14.00226297
32.0,33.67416
13.0,13.11612884
26.0,24.76649193
70.0,73.68477876
77.0,77.53149541
77.0,76.24503196
88.0,88.0578931
35.0,35.02445799
24.0,21.65857739
17.0,17.33681562
91.0,94.36778957
32.0,33.43396307
36.0,32.52179399
89.0,90.57741298
69.0,71.25634126
30.0,31.23212856
6.0,5.398840061
22.0,18.56241391
67.0,71.97121038
9.0,5.225759566
74.0,73.5964342
50.0,49.76948983
85.0,82.69087513
3.0,1.652309089
0.0,-3.836652144
59.0,62.03811556
62.0,61.26514581
17.0,13.24991628
90.0,88.61672694
23.0,21.13655528
19.0,23.85017475
93.0,92.01203405
14.0,10.26712261
58.0,54.14681616
87.0,87.00645713
37.0,37.69447352
20.0,19.62278654
35.0,34.78561007
63.0,62.03190983
56.0,52.67003801
62.0,58.09031476
98.0,97.19448821
90.0,90.50155298
51.0,50.5123462
93.0,94.45211871
22.0,21.10794636
38.0,37.36298431
13.0,10.28574844
98.0,96.04932416
99.0,100.0953697
31.0,30.6063167
94.0,96.19000542
73.0,71.30828034
37.0,34.59311043
23.0,19.02332876
11.0,10.76669688
88.0,90.5799868
47.0,48.71787679
79.0,78.74139764
91.0,85.23492274
71.0,71.65789964
10.0,8.938990554
39.0,39.89606046
92.0,91.85091116
99.0,99.11200375
28.0,26.22196486
32.0,33.21584226
32.0,35.72392691
75.0,76.88604495
99.0,99.30874567
27.0,25.77161074
64.0,67.85169407
98.0,98.50371084
38.0,31.11331895
46.0,45.51171028
13.0,12.65537808
96.0,95.56065366
9.0,9.526431641
34.0,36.10893209
49.0,46.43628318
1.0,-3.83998112
50.0,48.97302037
94.0,93.25305499
27.0,23.47650968
20.0,17.13551132
12.0,14.55896144
45.0,41.53992729
91.0,91.64730552
61.0,66.16652565
10.0,9.230857489
47.0,47.41377893
33.0,34.76441561
84.0,86.10796637
24.0,21.81267954
48.0,48.89963951
48.0,46.78108638
9.0,12.91328547
93.0,94.55203143
99.0,94.97068753
8.0,2.379172481
20.0,21.47982988
38.0,35.79795462
78.0,82.0763803
81.0,78.87097714
42.0,47.2492425
95.0,96.18852325
78.0,78.38491927
44.0,42.94274064
68.0,64.43231595
87.0,84.21191485
58.0,57.3069783
52.0,52.52101436
26.0,25.7440243
75.0,75.42283401
48.0,53.62523007
71.0,75.14466308
77.0,74.12151511
34.0,36.24807243
24.0,20.21665898
70.0,66.94758118
29.0,34.07278254
76.0,73.13850045
98.0,92.85929155
28.0,28.36793808
87.0,85.59308727
9.0,10.68453755
87.0,86.10708624
33.0,33.22031418
64.0,66.09563422
17.0,19.30486546
49.0,48.84542083
95.0,93.73176312
75.0,75.45758614
89.0,91.24239226
81.0,87.15690853
25.0,25.53752833
47.0,46.06629478
50.0,49.65277661
5.0,7.382244165
68.0,71.11189935
84.0,83.50570521
8.0,8.791139893
41.0,33.30638903
26.0,26.40362524
89.0,91.72960726
78.0,82.53030719
34.0,36.67762733
92.0,86.98450355
27.0,32.34784175
12.0,16.78353974
2.0,1.576584383
22.0,17.4618141
0.0,2.116113029
26.0,24.34804332
50.0,48.29491198
84.0,85.52145453
70.0,73.71434779
66.0,63.15189497
42.0,38.46213684
19.0,19.47100788
94.0,94.07428225
71.0,67.92051286
19.0,22.58096241
16.0,16.01629889
49.0,48.43307886
29.0,29.6673599
29.0,26.65566328
86.0,86.28206739
50.0,50.82304924
86.0,88.57251713
30.0,32.59980745
23.0,21.02469368
20.0,20.72894979
16.0,20.38051187
57.0,57.25180153
8.0,6.967537054
8.0,10.240085
62.0,64.94841088
55.0,55.35893915
30.0,31.24365589
86.0,90.72048818
62.0,58.750127
51.0,55.85003198
61.0,60.19925869
86.0,85.03295412
61.0,60.38823085
21.0,18.44679787
81.0,82.18839247
97.0,94.2963344
5.0,7.682024586
61.0,61.01858089
47.0,53.60562216
98.0,94.47728801
30.0,27.9645947
63.0,62.55662585
0.0,1.406254414
100.0,101.7003412
18.0,13.84973988
30.0,28.99769315
98.0,99.04315693
16.0,15.56135514
22.0,24.63528393
55.0,53.98393374
43.0,42.91449728
75.0,74.29662112
91.0,91.17012883
46.0,49.42440876
85.0,82.47683519
55.0,56.15303953
36.0,37.17063131
49.0,46.36928662
94.0,97.02383456
43.0,40.83182104
22.0,24.08498313
37.0,41.14386358
24.0,21.97388066
95.0,100.740897
61.0,61.19971596
75.0,74.39517002
68.0,69.04377173
58.0,56.68718792
5.0,5.860391715
53.0,55.72021356
80.0,79.22021816
83.0,86.30177517
25.0,25.26971886
34.0,36.33294447
26.0,27.65574228
90.0,94.79690531
60.0,58.67366671
49.0,56.15934471
19.0,18.40919388
92.0,86.26936988
29.0,26.59436195
8.0,8.452520159
57.0,56.18131518
29.0,27.65452669
19.0,20.87391785
81.0,77.83354439
50.0,50.01787825
15.0,9.290856256
70.0,75.0284725
39.0,38.3037698
43.0,44.70786405
21.0,22.51016575
98.0,102.4959452
86.0,86.76845244
16.0,13.89748578
25.0,24.81824269
31.0,33.94224862
93.0,92.26970059
67.0,68.73365081
49.0,47.38516883
25.0,32.37576914
88.0,87.67388681
54.0,54.57648371
21.0,18.06450222
8.0,7.896539841
32.0,35.00341078
35.0,36.72823317
67.0,65.84975426
90.0,89.59295492
59.0,61.69026202
15.0,11.60499315
67.0,71.0826803
42.0,43.71901164
44.0,41.57421008
77.0,74.25552425
68.0,66.28310437
36.0,36.62438077
11.0,10.32374866
10.0,7.156457657
65.0,67.88603132
98.0,101.1097591
98.0,98.6132033
49.0,50.19083844
31.0,27.83896261
56.0,55.9249564
70.0,76.47340872
91.0,92.05756378
25.0,27.35245439
54.0,55.32083476
39.0,41.39990349
91.0,93.59057024
3.0,5.297054029
22.0,21.01429422
2.0,2.267059451
2.0,-0.121860502
65.0,66.49546208
71.0,73.83637687
42.0,42.10140878
76.0,77.35135732
43.0,41.02251779
8.0,14.75305272
86.0,83.28199022
87.0,89.93374342
3.0,2.286571686
58.0,55.61421297
62.0,62.15313408
89.0,89.55803528
95.0,94.00291863
28.0,26.78023848
0.0,-0.764537626
1.0,0.282866003
49.0,44.26800515
21.0,19.85174138
46.0,47.15960005
11.0,8.359366572
89.0,92.08157084
37.0,41.88734051
29.0,30.5413129
44.0,46.87654473
96.0,96.35659485
16.0,17.9170699
74.0,71.67949917
35.0,32.64997554
42.0,39.34482965
16.0,17.03401999
56.0,52.87524074
18.0,15.85414849
100.0,108.8716183
54.0,49.30477253
92.0,89.4749477
63.0,63.67348242
81.0,83.78410946
73.0,73.51136922
48.0,46.80297244
1.0,5.809946802
85.0,85.23027975
14.0,10.58213964
25.0,21.37698317
45.0,46.0537745
98.0,95.2389253
97.0,94.15149206
58.0,54.54868046
93.0,87.36260449
88.0,88.47741598
89.0,84.48045678
47.0,48.79647071
6.0,10.76675683
34.0,30.48882921
30.0,29.76846185
16.0,13.51574749
86.0,86.12955884
40.0,43.30022747
52.0,51.92110232
15.0,16.49185287
4.0,7.998073432
95.0,97.66689567
99.0,89.80545367
35.0,38.07166567
58.0,60.27852322
10.0,6.709195759
16.0,18.35488924
53.0,56.37058203
58.0,62.80064204
42.0,41.25155632
24.0,19.42637541
84.0,82.88935804
64.0,63.61364981
12.0,11.29627199
61.0,60.02274882
75.0,72.60339326
15.0,11.87964573
100.0,100.7012737
43.0,45.12420809
13.0,14.81106804
48.0,48.09368034
45.0,42.29145672
52.0,52.73389794
34.0,36.72396986
30.0,28.64535198
65.0,62.16675273
100.0,95.58459518
67.0,66.04325304
99.0,99.9566225
45.0,46.14941984
87.0,89.13754963
73.0,69.71787806
9.0,12.31736648
81.0,78.20296268
72.0,71.30995371
81.0,81.45544709
58.0,58.59500642
93.0,94.62509374
82.0,88.60376995
66.0,63.64868529
97.0,94.9752655
